	direction	jitter	stop_trial
0	0	3.0	0
1	0	3.0	0
2	0	3.0	1
3	1	0.75	0
4	1	2.25	0
5	1	2.25	0
6	0	2.25	0
7	1	3.0	0
8	0	2.25	0
9	0	3.0	0
10	1	2.25	0
11	1	0.75	0
12	0	1.5	0
13	0	1.5	0
14	0	3.0	1
15	1	1.5	0
16	0	1.5	0
17	0	3.0	0
18	1	1.5	0
19	0	1.5	0
20	1	3.0	0
21	0	2.25	0
22	1	0.75	0
23	1	3.0	0
24	0	3.0	1
25	0	0.75	0
26	0	1.5	0
27	0	2.25	0
28	0	2.25	1
29	0	0.75	0
30	1	3.0	0
31	0	1.5	0
32	1	2.25	0
33	1	2.25	0
34	1	3.0	1
35	0	1.5	0
36	1	1.5	1
37	0	0.75	1
38	0	3.0	0
39	1	2.25	1
40	0	3.0	0
41	0	1.5	1
42	1	3.0	0
43	0	3.0	1
44	1	3.0	1
45	1	1.5	0
46	1	1.5	0
47	0	1.5	1
48	1	1.5	0
49	0	3.0	1
50	1	2.25	1
51	1	2.25	0
52	0	0.75	1
53	0	1.5	0
54	0	1.5	1
55	0	0.75	0
56	0	3.0	1
57	0	3.0	0
58	1	1.5	1
59	1	0.75	0
60	1	3.0	0
61	0	0.75	1
62	1	0.75	0
63	0	0.75	1
64	1	1.5	0
65	0	3.0	0
66	0	2.25	0
67	0	0.75	0
68	1	0.75	0
69	1	0.75	0
70	1	2.25	0
71	1	3.0	0
72	1	2.25	0
73	0	0.75	0
74	1	3.0	0
75	0	1.5	0
76	1	3.0	0
77	1	2.25	0
78	1	3.0	0
79	0	2.25	0
80	0	2.25	1
81	1	2.25	1
82	0	2.25	0
83	0	3.0	0
84	0	1.5	0
85	0	3.0	0
86	1	3.0	0
87	1	0.75	0
88	0	3.0	0
89	1	2.25	0
90	1	3.0	0
91	1	1.5	1
92	1	3.0	0
93	1	0.75	0
94	0	2.25	0
95	1	0.75	1
96	0	2.25	0
97	0	2.25	0
98	1	3.0	0
99	1	2.25	0
100	0	1.5	1
101	0	0.75	0
102	1	3.0	0
103	1	3.0	0
104	0	1.5	0
105	1	3.0	1
106	1	0.75	0
107	0	1.5	1
108	1	1.5	1
109	1	1.5	0
