	direction	jitter	stop_trial
0	1	2.25	0
1	1	1.5	0
2	0	1.5	0
3	0	0.75	1
4	1	0.75	0
5	1	2.25	0
6	1	2.25	1
7	0	2.25	0
8	0	0.75	0
9	0	1.5	0
10	0	1.5	0
11	1	1.5	0
12	1	1.5	0
13	1	2.25	0
14	1	2.25	0
15	0	3.0	1
16	1	2.25	0
17	1	1.5	1
18	0	2.25	0
19	1	3.0	0
20	0	1.5	0
21	0	0.75	0
22	0	3.0	0
23	1	3.0	0
24	0	3.0	0
25	1	1.5	0
26	1	2.25	0
27	0	3.0	0
28	0	3.0	0
29	1	2.25	0
30	0	1.5	0
31	0	1.5	0
32	1	3.0	0
33	1	3.0	0
34	1	1.5	0
35	0	1.5	0
36	1	0.75	0
37	1	1.5	0
38	1	1.5	1
39	1	3.0	0
40	0	2.25	0
41	0	2.25	1
42	1	3.0	0
43	0	1.5	0
44	1	1.5	0
45	1	3.0	1
46	1	2.25	1
47	1	1.5	0
48	1	2.25	0
49	0	0.75	0
50	1	2.25	0
51	1	3.0	1
52	0	3.0	1
53	0	2.25	0
54	0	2.25	1
55	0	0.75	1
56	0	1.5	0
57	0	2.25	0
58	0	0.75	0
59	0	1.5	0
60	0	1.5	0
61	0	3.0	0
62	0	0.75	1
63	1	3.0	1
64	0	3.0	0
65	0	0.75	0
66	1	0.75	0
67	1	3.0	0
68	0	1.5	0
69	0	0.75	1
70	1	2.25	0
71	1	3.0	1
72	0	1.5	1
73	1	2.25	0
74	0	2.25	0
75	0	3.0	0
76	1	1.5	0
77	1	0.75	0
78	0	3.0	0
79	0	3.0	0
80	1	3.0	0
81	1	3.0	1
82	1	0.75	1
83	0	0.75	0
84	0	3.0	0
85	1	3.0	0
86	0	0.75	0
87	0	1.5	0
88	1	1.5	0
89	1	3.0	0
90	1	0.75	1
91	1	1.5	0
92	0	0.75	0
93	0	0.75	0
94	0	0.75	0
95	1	3.0	0
96	1	3.0	1
97	1	0.75	1
98	1	3.0	0
99	1	1.5	1
100	0	0.75	1
101	0	1.5	0
102	1	3.0	1
103	0	2.25	0
104	0	0.75	1
105	1	1.5	1
106	0	0.75	0
107	1	2.25	0
108	0	0.75	0
109	0	0.75	1
